Brand,Family,Reference,Name,Movement,Produced,Limited,Bezel,Glass,Back,Shape,Diameter,Height,Lug Width,W/R,Nickname,Color,Finish,Indexes,Hands,Price,Materials
Cartier,Calibre de Cartier,W7100015,Calibre de Cartier 42 Stainless Steel / Silver / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,"""7500""",
Cartier,Calibre de Cartier,W2CA0002,Calibre de Cartier 38 Stainless Steel / Pink Gold / Silver,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2015,No,,Sapphire,Open,Round,38.00 mm,9.26 mm,,30.00 m,,Silver,Guilloche,Roman Numerals,Sword,"""8600""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100016,Calibre de Cartier 42 Stainless Steel / Black / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Black,Guilloche,Mixed,Sword,"""7600""",
Cartier,Calibre de Cartier,W7100045,Calibre de Cartier Chronograph Stainless Steel / Silver / Bracelet,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,"""10500""",
Cartier,Calibre de Cartier,W2CA0004,Calibre de Cartier Diver Carbon / Pink Gold,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Black,Matte,Mixed,Sword,"""10900""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100039,Calibre de Cartier 42 Stainless Steel / Pink Gold / Silver,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2010,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,"""9700""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,WGCA0003,Calibre de Cartier 38 Pink Gold / Silver,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2015,No,,Sapphire,Open,Round,38.00 mm,9.26 mm,,30.00 m,,Silver,Guilloche,Roman Numerals,Sword,"""19200""",
Cartier,Calibre de Cartier,W7100057,Calibre de Cartier Diver Stainless Steel / Black / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Black,Matte,Mixed,Sword,"""8250""",
Cartier,Calibre de Cartier,W7100007,Calibre de Cartier 42 Pink Gold / Chocolate,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2010,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,Chocolate,Brown,Guilloche,Mixed,Sword,"""15800""",
Cartier,Calibre de Cartier,W7100060,Calibre de Cartier Chronograph Stainless Steel / Black,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Black,Guilloche,Mixed,Sword,"""9850""",
Cartier,Calibre de Cartier,W7100005,Calibre de Cartier Central Chronograph White Gold / Silver,"Cartier caliber 9907 MC
Hours, Minutes | Chronograph, Column wheel",2010 - 2012,No,,Sapphire,Open,Round,15.00 mm,13.30 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,NA,
Cartier,Calibre de Cartier,W7100055,Calibre de Cartier Diver Stainless Steel / Pink Gold / Black / Rubber,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Black,Matte,Mixed,Sword,"""9850""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100018,Calibre de Cartier 42 Pink Gold / Silver / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,"""43200""",
Cartier,Calibre de Cartier,WSCA0010,Calibre de Cartier Diver Stainless Steel / Blue / Rubber,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Blue,Matte,Mixed,Sword,"""7650""",
Cartier,Calibre de Cartier,WSCA0006,Calibre de Cartier Diver Carbon,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Black,Matte,Mixed,Sword,"""8750""",
Cartier,Calibre de Cartier,W7100046,Calibre de Cartier Chronograph Stainless Steel / Silver,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,"""9850""",
Cartier,Calibre de Cartier,W7100040,Calibre de Cartier 42 Pink Gold / Chocolate / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,Chocolate,Brown,Guilloche,Mixed,Sword,"""43200""",
Cartier,Calibre de Cartier,W7100054,Calibre de Cartier Diver Stainless Steel / Pink Gold / Black / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Black,Matte,Mixed,Sword,"""12100""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100052,Calibre de Cartier Diver Pink Gold / Black,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Black,Matte,Mixed,Sword,"""26300""",
Cartier,Calibre de Cartier,W7100004,Calibre de Cartier Central Chronograph Pink Gold / Silver,"Cartier caliber 9907 MC
Hours, Minutes | Chronograph, Column wheel",2010 - 2012,No,,Sapphire,Open,Round,45.00 mm,13.30 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,NA,
Cartier,Calibre de Cartier,W2CA0009,Calibre de Cartier Diver Stainless Steel / Pink Gold / Blue / Rubber,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,11.00 mm,,300.00 m,,Blue,Matte,Mixed,Sword,"""9850""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,WGCA0010,Calibre de Cartier Diver Pink Gold / Blue,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,11.00 mm,,300.00 m,,Blue,Matte,Mixed,Sword,"""26300""",
Cartier,Calibre de Cartier,W7100051,Calibre de Cartier 42 Stainless Steel / Pink Gold / Chrocolate,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2010,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,Chocolate,Brown,Guilloche,Mixed,Sword,"""9700""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100036,Calibre de Cartier 42 Stainless Steel / Pink Gold / Silver / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,"""11900""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100061,Calibre de Cartier Chronograph Stainless Steel / Black / Bracelet,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Black,Guilloche,Mixed,Sword,"""10500""",
Cartier,Calibre de Cartier,W7100042,Calibre de Cartier Chronograph Stainless Steel / Pink Gold / Silver / Bracelet,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,"""15200""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W2CA0008,Calibre de Cartier Diver Stainless Steel / Pink Gold / Blue / Rubber,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Blue,Matte,Mixed,Sword,"""9850""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,WGCA0009,Calibre de Cartier Diver Pink Gold / Blue,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,11.00 mm,,300.00 m,,Blue,Matte,Mixed,Sword,"""26300""",
Cartier,Calibre de Cartier,W7100043,Calibre de Cartier Chronograph Stainless Steel / Pink Gold / Silver,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,"""13000""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,WF100015,Calibre de Cartier 38 Pink Gold / Silver / Full Diamond,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2015,No,Gem-Set,Sapphire,Open,Round,38.00 mm,9.26 mm,,30.00 m,,Silver,,Roman Numerals,Sword,"""61000""",
Cartier,Calibre de Cartier,W7100044,Calibre de Cartier Chronograph Stainless Pink Gold / Silver,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,"""27500""",
Cartier,Calibre de Cartier,W7100050,Calibre de Cartier 42 Stainless Steel / Pink Gold / Chocolate / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,Chocolate,Brown,Guilloche,Mixed,Sword,"""11900""","Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,WF100013,Calibre de Cartier 38 Pink Gold / Silver / Diamond,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2015,No,Gem-Set,Sapphire,Open,Round,38.00 mm,9.26 mm,,30.00 m,,Silver,Guilloche,Roman Numerals,Sword,"""34500""",
Cartier,Santos de Cartier,W20073X8,Santos 100 41.3 Stainless Steel / Silver,"Cartier caliber 049 No Date
Hours, Minutes, Seconds",,No,,Sapphire,Closed,Square,41.30 mm,10.34 mm,,100.00 m,,Silver,Matte,Roman Numerals,Sword,"""6750""",
Cartier,Santos de Cartier,WSSA0006,Santos 100 41.3 Carbon,"Cartier caliber 1847 MC No Date
Hours, Minutes, Seconds",,No,,Sapphire,Closed,Square,41.30 mm,10.34 mm,,100.00 m,,Black,Matte,Roman Numerals,Sword,"""7350""",
Cartier,Santos de Cartier,W2SA0027,Santos Dumont 31.4 China,"Cartier caliber 430 MC
Hours, Minutes",2023,"Yes, 300 units",,Sapphire,Closed,Square,31.40 mm,,,30.00 m,,Pink,Matte,Roman Numerals,Sword,NA,"Pink Gold, Stainless Steel"
Cartier,Santos de Cartier,WHSA0027,Santos de Cartier Large Skeleton Stainless Steel - ADLC,"Cartier caliber 9611 MC
Hours, Minutes",2022,No,,Sapphire,Open,Square,39.80 mm,9.08 mm,,100.00 m,,Skeleton,,Mixed,Sword,"""31800""",
Cartier,Santos de Cartier,W20072X7,Santos 100 41.3 Stainless Steel / Yellow Gold,"Cartier caliber 049 No Date
Hours, Minutes, Seconds",,No,,Sapphire,Closed,Square,41.30 mm,10.34 mm,,100.00 m,,Silver,Matte,Roman Numerals,Sword,"""9350""","Yellow Gold, Stainless Steel"
Cartier,Santos de Cartier,W2006951,Santos Dumont 34.6 Pink Gold,"Cartier caliber 430 MC
Hours, Minutes",,No,,Sapphire,Closed,Square,34.60 mm,5.58 mm,,30.00 m,,Silver,Matte,Roman Numerals,Sword,"""16700""",
Cartier,Santos de Cartier,W2020067,Santos Dumont 38 Date / Power Reserve Pink Gold / Silver,"Cartier caliber 9753 MC
Hours, Minutes",,No,,Sapphire,Closed,Square,38.00 mm,9.30 mm,,30.00 m,,Silver,Matte,Roman Numerals,Sword,"""24400""",
Cartier,Santos de Cartier,W2020068,Santos Dumont 38 Date / Power Reserve Pink Gold / Grey,"Cartier caliber 9753 MC
Hours, Minutes",,No,,Sapphire,Closed,Square,38.00 mm,9.30 mm,,30.00 m,,Grey,Matte,Roman Numerals,Sword,"""24400""",
Cartier,Clé de Cartier,WSCL0007,Clé de Cartier 40 Stainless Steel / Silver / Bracelet,"Cartier caliber 1847 MC
Hours, Minutes, Seconds | Date",2015,No,,Sapphire,Open,Cushion,40.00 mm,11.76 mm,,30.00 m,,Silver,Guilloche,Roman Numerals,Sword,"""5350""",
Cartier,Clé de Cartier,HPI00933,Clé de Cartier 35 Flying Tourbillon White Gold / Full Diamonds / Red,"Cartier caliber 1847 MC
Hours, Minutes, Seconds | Date",2015,No,Gem-Set,Sapphire,Open,Cushion,35.00 mm,11.30 mm,,30.00 m,,Silver,,Roman Numerals,Sword,NA,
Cartier,Clé de Cartier,W2CL0002,Clé de Cartier 40 Stainless Steel /Pink Gold / Silver / Bracelet,"Cartier caliber 1847 MC
Hours, Minutes, Seconds | Date",2015,No,,Sapphire,Open,Cushion,40.00 mm,11.76 mm,,30.00 m,,Silver,Guilloche,Roman Numerals,Sword,NA,"Pink Gold, Stainless Steel"
Cartier,Clé de Cartier,WGCL0005,Clé de Cartier 40 White Gold / Silver,"Cartier caliber 1847 MC
Hours, Minutes, Seconds | Date",2015,No,,Sapphire,Open,Cushion,40.00 mm,11.76 mm,,30.00 m,,Silver,Guilloche,Roman Numerals,Sword,NA,
Cartier,Clé de Cartier,WHCL0008,Clé de Cartier 41 Skeleton Automatic Palladium,"Cartier caliber 9981 MC
Hours, Minutes",2015,No,,Sapphire,Open,Cushion,41.00 mm,11.45 mm,,30.00 m,,Skeleton,,Roman Numerals,Sword,"""49000""",
Cartier,Clé de Cartier,WSCL0006,Clé de Cartier 35 Stainless Steel / Silver / Bracelet,"Cartier caliber 1847 MC
Hours, Minutes, Seconds | Date",2015,No,,Sapphire,Open,Cushion,35.00 mm,10.09 mm,,30.00 m,,Silver,Guilloche,Roman Numerals,Sword,"""4950""",
Cartier,Clé de Cartier,WHCL0002,Clé de Cartier 41 Mysterious Hours Pink Gold,"Cartier caliber 9981 MC
Hours, Minutes",2015,No,,Sapphire,Open,Cushion,41.00 mm,11.25 mm,,30.00 m,,Skeleton,,Roman Numerals,Sword,NA,
